2025-03-06 18:37:42,072 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `superman_bvs_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,073 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_superman_bvs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,074 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_modern_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,075 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_modern_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,076 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_modern_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,077 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_modern_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,082 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_thor_modern`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,084 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_new52_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,085 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_new52_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,086 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_new52_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,087 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `robin_new52_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,088 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_robin_new52`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,089 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_first_appearance_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,090 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_first_appearance_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,092 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_first_appearance_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,098 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `batman_first_appearance_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,098 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_batman_first_appearance`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,099 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_emh_v2_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,101 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_emh_v2_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,102 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_emh_v2_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,104 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_emh_v2_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,108 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_thor_emh_v2`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,111 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_heroes_reborn_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,112 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_heroes_reborn_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,113 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_heroes_reborn_legs`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,114 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `thor_heroes_reborn_feet`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,123 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `scroll_thor_heroes_reborn`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,125 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `joker_btas_head`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
2025-03-06 18:37:42,126 INFO  [main] n.m.r.GameData.checkPrefix(946): Potentially Dangerous alternative prefix `legends_superheroes` for name `joker_btas_chest`, expected `legendsmod`. This could be a intended override, but in most cases indicates a broken mod.
